"","R","m","cov","seasonality","focal_months","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DE",1,"pc","fixed_factors","May Jun Jul Aug",1057,9282,8.78145695364238,12571.7017008289,27257.4034016578,0.817663274752827,0.957782275360127,0.980251837860935,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.648779065285096,0.574566863631932,0.564180028373795,0.451520367152962,-0.440302331433958,-0.346823568877021",NA,NA,NA,"RunoffWs,PctGlacLakeFineWs,OmWs,BFIWs,PctAlluvCoastWs,PctIce2011Ws",NA,"-0.371846297305161,-0.266208559879215,0.259650866187558,0.161466513915917,-0.158497414722617,0.155087241955342",NA
"2","DE",1,"at","fixed_factors","May Jun Jul Aug",1057,9282,8.78145695364238,12414.2845951825,26942.569190365,0.823226194781906,0.959664454032826,0.981232543633785,20,2,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.652402430185269,0.576022291918117,0.570970048426771,0.431028298566892,-0.414455986580612,-0.328819818050849",NA,NA,NA,"RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctGlacLakeFineWs,PctAlluvCoastWs",NA,"0.541180579478241,-0.427378575187161,-0.405956381905395,-0.327125035633499,0.323863515922033,0.286011787296098",NA
"3","DE",1,"atpc","fixed_factors","May Jun Jul Aug",1681,9282,5.52171326591315,11961.1999258053,27284.3998516105,0.836668818070147,0.962074251265396,0.983972185749615,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.665285871899783,0.575779137747659,0.568246258687759,0.444343308115036,-0.422194456541415,-0.336557462436126",NA,NA,NA,"RunoffWs,PctGlacLakeFineWs,PctIce2011Ws,BFIWs,RckDepWs,ElevWs","PctAlluvCoastWs,WtDepWs,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100,PctImp2006WsRp100,PopDen2010Ws","0.458890722582748,0.426643584995259,-0.413397899289071,-0.318916181544864,0.214521723180681,-0.199879435297649","-0.429639729231866,0.420187552542282,-0.388018959229381,-0.344361770642858,-0.335151886789251,-0.332611579146358"
"4","DE",1,"atpcsn","fixed_factors","May Jun Jul Aug",2305,9282,4.02689804772234,11490.1474550033,27590.2949100066,0.848613060937602,0.965526957108447,0.985162047699313,4248,1470,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,ElevWs",NA,NA,NA,"-0.723258290109545,0.596611870077526,0.499196655669036,0.497786902292292,-0.485264589921743,-0.328496388198139",NA,NA,NA,"BFIWs,PctIce2011Ws,RunoffWs,ElevWs,WtDepWs,PctGlacLakeFineWs","RunoffWs,WtDepWs,PctAlluvCoastWs,RckDepWs,PctGlacLakeFineWs,BFIWs","-0.52503288158895,-0.487224265410887,0.395409385963632,-0.300436081662294,-0.24712618547479,0.243800678691507","-0.377058505954296,0.305936769668978,-0.298892978922756,-0.216262879408781,-0.201044259443849,0.197974756711755"
"5","DE",1,"pc","fourier","May Jun Jul Aug",817,9282,11.3610771113831,12951.8230959642,27537.6461919284,0.809745730440503,0.951545603366968,0.979841620799313,59,7,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.579282901889782,0.521112867623262,-0.511223874731492,-0.402265340445959,0.373776210480534,-0.341292463355972",NA,NA,NA,"RunoffWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs,WtDepWs,PermWs",NA,"-0.494892748500105,0.453932425290469,-0.380267215190038,0.343581304478929,0.334695458616134,-0.277003359357079",NA
"6","DE",1,"at","fourier","May Jun Jul Aug",817,9282,11.3610771113831,12693.8457216349,27021.6914432698,0.815240194154713,0.956716449839181,0.980003806630285,39,6,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.617656950164785,0.583862792457153,0.563500977015074,0.408192290442975,-0.394623095510063,-0.319785023719998",NA,NA,NA,"PctIce2011Ws,RunoffWs,PctAlluvCoastWs,ElevWs,WtDepWs,BFIWs",NA,"-0.484626352207996,0.483433571008011,0.445550475173517,-0.441751585366407,-0.391557262034388,-0.376211519880101",NA
"7","DE",1,"atpc","fourier","May Jun Jul Aug",1441,9282,6.44136016655101,12241.7555152104,27365.5110304208,0.827104752218001,0.959065984366774,0.982923880496353,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.625985593154598,0.580406154050392,0.560530337582964,0.417277991546862,-0.40100185778308,-0.324213265144759",NA,NA,NA,"PctIce2011Ws,RunoffWs,PctGlacLakeFineWs,ElevWs,BFIWs,WsAreaSqKm","PctAlluvCoastWs,PctUrbHi2011WsRp100,WtDepWs,PctUrbMd2011WsRp100,PctImp2006WsRp100,PctUrbLo2011WsRp100","-0.527289303912667,0.470917339256334,0.424422336891325,-0.398628059956095,-0.370913974884251,-0.313518059375708","-0.514769237203329,-0.441335741223381,0.425978874524478,-0.41489382418386,-0.399569664339828,-0.382846172199351"
"8","DE",1,"atpcsn","fourier","May Jun Jul Aug",2065,9282,4.49491525423729,11706.1181612885,27542.2363225771,0.842070148480893,0.963298289393933,0.984726824741268,3910,1400,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,ElevWs",NA,NA,NA,"-0.704541913039573,0.597429836942696,0.514841129996434,0.473595188347957,-0.463234245609126,-0.312142392097983",NA,NA,NA,"BFIWs,PctIce2011Ws,RunoffWs,ElevWs,WtDepWs,OmWs","RunoffWs,WtDepWs,BFIWs,PctGlacLakeFineWs,OmWs,PctAlluvCoastWs","-0.578561012465391,-0.534503314611413,0.417002614581732,-0.413062691216707,-0.335443805509848,0.253077108558944","-0.372651530237091,0.265783961471035,0.258157888610632,-0.231254773740501,0.218835624734057,-0.215260014220344"
"9","DE",2,"pc","fixed_factors","May Jun Jul Aug",1080,9282,8.59444444444444,12220.4440391057,26600.8880782114,0.892937797212166,0.958024226383676,0.982007269245718,22,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctAlluvCoastWs,PctUrbLo2011WsRp100",NA,NA,"-0.729469283378995,0.574028832778131,0.525414786045111,-0.516175927296726,0.510638678094691,-0.279556407010032","0.559041874647355,0.430647580059406,-0.382247374974246,-0.226389343830435,-0.213727963756142,-0.209675384984872",NA,NA,"RunoffWs,OmWs,PctGlacLakeFineWs,BFIWs,PctAlluvCoastWs,WsAreaSqKm",NA,"-0.364972040764369,0.281992926817872,-0.257808197378141,0.167658270822109,-0.133145918152961,-0.130486075756339",NA
"10","DE",2,"at","fixed_factors","May Jun Jul Aug",1080,9282,8.59444444444444,12090.2685480496,26340.5370960992,0.891443198497333,0.959849472466063,0.982204165057599,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100",NA,NA,"-0.726204842747248,0.57240302760964,0.519958973604341,0.515724665076072,-0.502235635575428,-0.280116959068145","0.69080238287594,0.558417406070326,-0.494557089957537,-0.348093411706251,-0.342611514966934,-0.328675579575567",NA,NA,"RunoffWs,PctIce2011Ws,WtDepWs,BFIWs,PctAlluvCoastWs,RckDepWs",NA,"0.548738516062252,-0.521309428433397,-0.482150782204173,-0.383150486295438,0.374606798749734,0.321494082371744",NA
"11","DE",2,"atpc","fixed_factors","May Jun Jul Aug",1704,9282,5.44718309859155,11627.5387089215,26663.077417843,0.908444926549429,0.962229660910414,0.984142185061092,1046,218,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100",NA,NA,"-0.725043537409079,0.565106323344941,0.529503970847319,-0.513962868761596,0.513083359343628,-0.268591624184298","0.643371686284101,0.587594999935172,-0.503147564440146,-0.327675492192352,-0.30762683480521,-0.26111849315209",NA,NA,"PctIce2011Ws,RunoffWs,WtDepWs,PctGlacLakeFineWs,BFIWs,RckDepWs","PctUrbHi2011WsRp100,PctAlluvCoastWs,PopDen2010Ws,PctUrbMd2011WsRp100,PctImp2006WsRp100,PctUrbLo2011WsRp100","-0.537609802917098,0.513622860766483,-0.368502957912004,0.329474698230432,-0.319561965082615,0.318970522398678","-0.350976263868315,-0.324637049925266,-0.306709552364049,-0.298455902414147,-0.282613316429873,-0.255147501397476"
"12","DE",2,"atpcsn","fixed_factors","May Jun Jul Aug",2328,9282,3.98711340206186,11121.8141652459,26899.6283304919,0.922499632472769,0.965665412566177,0.986146956417931,4416,1512,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,RdDensWsRp100",NA,NA,"-0.751526073814702,0.582793476698395,0.55573999789333,-0.544024307171559,0.466792859171302,-0.301169730411271","0.590503429438788,0.534508423921539,-0.458476999022705,-0.314566056344559,-0.276967247290545,-0.197097285643993",NA,NA,"PctIce2011Ws,RunoffWs,WtDepWs,BFIWs,PctGlacLakeFineWs,RckDepWs","PctGlacLakeFineWs,OmWs,BFIWs,RunoffWs,PctIce2011Ws,PermWs","-0.533572278852116,0.497329097392513,-0.379877786200001,-0.375522448619258,0.311359091651687,0.240268294581034","-0.27280475230638,0.173551759670107,0.15086406799055,-0.128209296290159,-0.111863893608655,0.0901587383973969"
"13","DE",2,"pc","fourier","May Jun Jul Aug",840,9282,11.05,12638.7253413534,26957.4506827067,0.882125669065515,0.951875022313968,0.981562693663491,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,RdDensWsRp100",NA,NA,"-0.634740071027623,0.54721444000774,0.546588682285106,-0.488989286748292,0.463505490385485,-0.294794037814488","0.524041589306463,0.346837138816554,-0.322344848660395,-0.258146200876788,-0.236745807876826,-0.23380343178697",NA,NA,"RunoffWs,PctIce2011Ws,PctAlluvCoastWs,WtDepWs,ElevWs,RckDepWs",NA,"-0.513041298990075,0.489563405023484,-0.411616321105634,0.393777363127706,0.34566926216167,-0.287296796950194",NA
"14","DE",2,"at","fourier","May Jun Jul Aug",840,9282,11.05,12396.1344861631,26472.2689723262,0.8862186357255,0.956856737494284,0.981556834605923,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100",NA,NA,"-0.694304548845321,0.56582602561636,0.536147279536736,0.492871159155171,-0.489756311690907,-0.279466916722156","0.682929322142607,0.588782362116553,-0.493275738137742,-0.344283532893309,-0.319781876902908,-0.317502892682884",NA,NA,"PctIce2011Ws,RunoffWs,PctAlluvCoastWs,WtDepWs,ElevWs,BFIWs",NA,"-0.521893997885955,0.500924672425584,0.48760238136338,-0.466663975955142,-0.436781764698557,-0.364691734284512",NA
"15","DE",2,"atpc","fourier","May Jun Jul Aug",1464,9282,6.34016393442623,11930.6967067678,26789.3934135356,0.905050717636692,0.95925388091431,0.983400032252209,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100",NA,NA,"-0.686771836283134,0.557125719479427,0.527779328748167,0.499672995784138,-0.496315475611522,-0.26678698271401","0.636568731173148,0.611474753993748,-0.50413088082011,-0.332878212826068,-0.295494854184958,-0.240475664536066",NA,NA,"PctIce2011Ws,RunoffWs,WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs","PctUrbHi2011WsRp100,PctAlluvCoastWs,PctUrbMd2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbLo2011WsRp100","-0.608549021376093,0.52260796234709,-0.424615706597724,0.389620291962558,-0.386679839205647,0.377537342778907","-0.396711466122261,-0.390474647102704,-0.365401015828719,-0.349604664307125,-0.340575664948379,-0.30847726258773"
"16","DE",2,"atpcsn","fourier","May Jun Jul Aug",2088,9282,4.44540229885058,11360.9808890849,26897.9617781699,0.918669955180403,0.963407429898543,0.985849878224717,4065,1435,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,RdDensWsRp100",NA,NA,"-0.730888024081886,0.58205218967004,0.531553402576253,-0.526157393122485,0.480522515471491,-0.286169478682465","0.564008296579128,0.541370660506459,-0.451951639760212,-0.308356487620912,-0.269927118094073,-0.212439160486067",NA,NA,"PctIce2011Ws,RunoffWs,WtDepWs,BFIWs,RckDepWs,ElevWs","PctGlacLakeFineWs,OmWs,BFIWs,PctIce2011Ws,RdDensWsRp100,PctUrbLo2011WsRp100","-0.637395183459575,0.545592409964199,-0.520774182360466,-0.421343616764193,0.353130210191717,-0.350591900437886","-0.247892915719962,0.207197911781733,0.204729581435195,-0.167029976182799,0.153656308030416,0.139642078388167"
"17","DE",3,"pc","fixed_factors","May Jun Jul Aug",1102,9282,8.42286751361162,12070.5561107078,26345.1122214156,0.894038075181635,0.962941618181568,0.985167035416795,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctCrop2011Ws","RunoffWs,PctIce2011Ws,WtDepWs,BFIWs,PctAlluvCoastWs,RckDepWs","WtDepWs,PctIce2011Ws,RunoffWs,RckDepWs,PctAlluvCoastWs,WsAreaSqKm",NA,"-0.819498777298356,0.61035519875094,0.600542579039664,-0.469465859910365,0.45640855240827,0.415952416569358","0.727558742927407,-0.47092660809882,-0.370567764883258,-0.351094805584863,0.324294176538674,0.255271190022992","0.53779586192473,0.524124619206749,-0.445332760998865,-0.360245896298454,-0.274722349634655,-0.149262807701693",NA,"PctGlacLakeFineWs,RunoffWs,OmWs,BFIWs,RckDepWs,WsAreaSqKm",NA,"-0.333548452073993,-0.311812826643312,0.204555203057766,0.172706178272574,-0.159264882502894,-0.158090026664726",NA
"18","DE",3,"at","fixed_factors","May Jun Jul Aug",1102,9282,8.42286751361162,11935.1481149588,26074.2962299176,0.894414789812466,0.964596963481062,0.987056240153268,21,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctIce2011Ws","RunoffWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,BFIWs","PctIce2011Ws,RunoffWs,WtDepWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.836349962877698,0.609325538491892,0.580203242683075,-0.501707866027526,0.43759093711484,-0.396655930461737","0.641206498748145,-0.497490916817263,-0.467653896077062,0.42873854472282,0.358027523461264,-0.264933371122769","0.494098370245305,-0.464148218048757,0.362030351109832,-0.263703717081989,-0.196557640190954,0.177078105239557",NA,"WtDepWs,PctIce2011Ws,RunoffWs,BFIWs,PctAlluvCoastWs,ElevWs",NA,"-0.532881659958422,-0.516887255383647,0.504853351274832,-0.396159903774999,0.394869162144198,-0.374593374029796",NA
"19","DE",3,"atpc","fixed_factors","May Jun Jul Aug",1726,9282,5.37775202780997,11467.9692249105,26387.9384498211,0.908065068113408,0.966621790257886,0.98765316194834,23,2,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,BFIWs,RckDepWs","PctIce2011Ws,WtDepWs,RunoffWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.846419761533222,0.620039444693539,0.619398935694407,-0.45491838569501,-0.417946039031548,0.387452968333447","0.692430585376643,-0.420974693884903,-0.327673185485298,0.312040762254912,-0.277825374687729,0.231399507065721","0.528527048658377,0.395412726100998,-0.382175911150933,-0.301822042988709,-0.20024917915674,0.165690224926925",NA,"PctIce2011Ws,WtDepWs,RunoffWs,RckDepWs,PctGlacLakeFineWs,ElevWs","PctGlacLakeFineWs,PctAlluvCoastWs,WtDepWs,PctUrbHi2011WsRp100,RckDepWs,PopDen2010Ws","-0.565571331681203,-0.46561686166843,0.439031253412686,0.391757685719163,0.376941033494464,-0.335620073228616","-0.276027582275817,-0.262927562918011,0.250616456886,-0.208805217499421,-0.170186480419806,-0.168234015171705"
"20","DE",3,"atpcsn","fixed_factors","May Jun Jul Aug",2350,9282,3.94978723404255,10947.0857591109,26594.1715182218,0.923188547770101,0.97357903467247,0.98851421162557,4484,1512,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctCrop2011Ws,ElevWs,RunoffWs","PctIce2011Ws,RunoffWs,WtDepWs,RckDepWs,PctAlluvCoastWs,RdDensWsRp100","PctIce2011Ws,WtDepWs,RckDepWs,RunoffWs,PctAlluvCoastWs,RdDensWsRp100",NA,"-0.762025797066443,0.579407810331377,0.507516773559247,0.391694252100698,-0.338048534881071,0.302163384667203","-0.646830656717798,0.454968982796515,-0.340324682657694,0.325442070685273,0.286496001377899,0.202986228092708","0.576962185673087,0.540822503423879,-0.430635661668642,-0.324837675666339,-0.304420959472366,-0.205346758470581",NA,"PctIce2011Ws,RunoffWs,WtDepWs,BFIWs,PctGlacLakeFineWs,RckDepWs","PctGlacLakeFineWs,OmWs,BFIWs,RunoffWs,PctIce2011Ws,PermWs","-0.506354593359332,0.490319964658269,-0.424891375094194,-0.371715271855203,0.307231822112794,0.271335261555744","-0.297695966922494,0.181375955443882,0.14089153860416,-0.118329015759331,-0.113090484653232,0.10386951192589"
"21","DE",3,"pc","fourier","May Jun Jul Aug",862,9282,10.7679814385151,12444.3060775191,26612.6121550383,0.889524377485273,0.960488871219842,0.986725144489556,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,PopDen2010Ws,PctUrbOp2011WsRp100","PctIce2011Ws,WtDepWs,RunoffWs,RckDepWs,PctAlluvCoastWs,PctGlacLakeFineWs",NA,"-0.852819695472143,0.625373425158102,0.593938798094555,-0.437862341560633,-0.427205169603395,0.391278663781333","0.645608162694484,-0.347527495194154,-0.30565106266905,0.25169655643254,-0.20521792346756,-0.192643524722308","0.497025257225785,0.480093426549993,-0.404160809750476,-0.311031194644385,-0.240214670045882,0.183062811957584",NA,"RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs",NA,"-0.49568984410315,0.493870369142203,0.443680831129581,-0.427758142675038,0.378229300691305,-0.31604381310536",NA
"22","DE",3,"at","fourier","May Jun Jul Aug",862,9282,10.7679814385151,12197.7928429734,26119.5856859468,0.893550863539826,0.961937443380195,0.986868357086516,18,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","RunoffWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbOp2011WsRp100,PopDen2010Ws,BFIWs","RunoffWs,PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.818780967787854,0.61716561413069,0.567760319702813,-0.499582299341204,0.409063383109664,-0.376670759777729","0.65613038797424,-0.291921765356102,0.265070177671914,-0.260337959411846,-0.250581953303729,-0.242483586409564","-0.503194868694309,0.461715874235989,0.333355245447389,-0.252536526653278,-0.225409449318428,0.150897800295719",NA,"PctIce2011Ws,WtDepWs,PctAlluvCoastWs,ElevWs,RunoffWs,RckDepWs",NA,"-0.52905642109033,-0.505705528639079,0.498452781148588,-0.477744068959215,0.476178820184112,0.387875018618952",NA
"23","DE",3,"atpc","fourier","May Jun Jul Aug",1486,9282,6.24629878869448,11748.2203711379,26468.4407422759,0.906804152656435,0.965438903578063,0.987631336330005,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","RunoffWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctUrbLo2011WsRp100,PctImp2006WsRp100,PctUrbHi2011WsRp100","RunoffWs,PctIce2011Ws,ElevWs,PctUrbOp2011WsRp100,PopDen2010Ws,PctCrop2011Ws",NA,"-0.757412992844288,0.588152324187574,0.548616115211823,-0.505599471895483,0.466441733425299,-0.290629426203656","0.648665224719642,-0.398861235354938,-0.372580838725665,-0.356683692634088,-0.356296937395993,-0.343404504389365","-0.519290956027313,0.382551875303178,-0.211056678417411,0.194706415262766,0.188748021986556,0.186102082917627",NA,"PctIce2011Ws,RunoffWs,WtDepWs,ElevWs,PctAlluvCoastWs,RckDepWs","PctAlluvCoastWs,WtDepWs,PctGlacLakeFineWs,PctUrbHi2011WsRp100,RckDepWs,ElevWs","-0.622061729855268,0.478103610196871,-0.460101881000194,-0.448225177154847,0.444487874623888,0.400744127335197","-0.294032654186441,0.213594501583297,-0.196668268204526,-0.189101045084159,-0.161019542441346,0.156422601619726"
